yearID,playerID,teamID,AB,R,H,2B,3B,HR,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB
2016,wilsoty01,BAL,382,57,110,25,3,15,6,2,24,55,186,8,4,1,3,1
2016,wimmeal01,MIN,59,8,14,4,0,2,0,0,11,14,24,3,0,0,2,1
2016,winklda01,ATL,7,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
2016,wislema01,ATL,613,90,159,24,4,26,16,1,49,115,269,12,4,2,3,3
2016,withrch01,ATL,136,16,29,1,0,5,8,0,17,28,45,2,2,2,1,1
2016,wittgni01,MIA,197,18,50,7,0,6,0,0,10,42,75,2,1,3,2,2
2016,woodal02,LAN,229,30,56,7,1,5,2,3,20,66,80,5,3,0,2,0
2016,woodbl01,CIN,287,38,72,17,1,9,8,1,38,81,118,8,2,1,2,3
2016,woodtr01,CHA,226,24,45,16,1,8,2,1,24,47,87,3,1,1,0,2
2016,worleva01,BAL,322,37,84,15,0,11,2,1,35,56,132,12,3,0,3,0
2016,wrighda04,CIN,60,16,25,7,0,2,1,1,2,6,38,2,0,1,1,0
2016,wrighda04,LAA,102,16,32,5,0,5,1,1,6,15,52,4,5,1,1,0
2016,wrighmi01,BAL,287,53,81,21,2,12,0,1,26,50,142,10,9,1,5,0
2016,wrighst01,BOS,587,74,138,17,5,12,8,4,57,127,201,16,8,2,2,1
2016,yateski01,NYN,159,24,41,7,0,5,7,2,19,50,63,1,4,1,1,1
2016,ynoaga01,NYA,78,13,26,0,1,0,3,0,7,17,28,1,1,0,2,0
2016,ynoami01,CHN,109,11,20,8,0,0,1,0,17,30,28,1,5,1,2,2
2016,youngch03,KCA,357,63,104,14,2,28,12,2,43,94,206,3,1,0,4,1
2016,youngma03,ATL,30,5,12,3,0,0,1,0,4,4,15,0,1,1,1,0
2016,zastrro01,CHA,58,3,12,1,0,0,0,0,5,17,13,1,1,0,2,0
2016,zieglbr01,ARI,146,13,41,6,2,1,1,0,15,27,54,10,2,1,1,5
2016,zieglbr01,BOS,111,8,26,3,0,1,0,0,11,31,32,6,1,1,0,2
2016,zimmejo02,DET,416,63,118,25,7,14,6,3,26,66,199,8,2,1,5,0
2016,zychto01,SEA,48,6,10,4,0,0,0,1,10,21,14,1,1,0,1,2
2015,aardsda01,ATL,112,17,25,7,0,6,4,1,14,35,50,4,1,0,1,3
2015,abadfe01,OAK,179,23,45,6,2,11,0,3,19,45,88,1,1,3,3,3
2015,achteaj01,MIN,52,10,12,1,0,4,4,0,6,14,25,1,0,0,0,1
2015,adamsau01,CLE,134,15,37,10,2,2,1,0,13,23,57,3,0,2,0,0
2015,adcocna01,CIN,68,12,15,5,1,3,5,1,12,13,31,0,1,1,1,0
2015,affelje01,SFN,147,24,43,6,0,6,4,0,14,21,67,4,2,0,0,2
2015,alberan01,TOR,9,1,1,0,0,1,0,0,2,1,4,0,0,0,0,0
2015,alberma01,CHN,136,6,31,4,0,3,4,0,9,28,44,4,1,0,3,2
2015,albural01,DET,234,29,63,10,1,4,8,1,33,58,87,5,1,1,2,3
2015,alexasc02,KCA,21,3,5,0,0,0,0,0,3,3,5,2,1,0,0,0
2015,allenco01,CLE,256,26,56,16,0,2,4,1,25,99,78,5,2,1,2,2
2015,almonmi01,KCA,33,6,7,0,0,4,1,0,7,10,19,0,1,0,0,0
2015,alvarda01,NYA,15,5,5,0,0,2,0,0,1,2,11,0,2,1,0,0
2015,alvarhe01,MIA,90,18,28,6,0,1,2,0,7,9,37,1,0,4,1,1
2015,alvarjo02,LAA,254,29,58,11,1,5,0,0,23,59,86,7,5,0,1,4
2015,alvarrj01,OAK,85,23,27,6,0,7,0,0,13,23,54,0,0,0,2,1
2015,amarial01,SDN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,anderbr04,LAN,697,82,194,26,3,18,10,10,46,116,280,23,2,3,2,2
2015,anderch01,ARI,581,75,158,33,3,18,5,3,40,111,251,15,7,3,9,2
2015,anderco01,CLE,334,32,77,14,2,9,1,2,24,44,122,8,1,3,3,1
2015,andrima01,TBA,258,32,69,9,2,8,2,2,18,49,106,2,2,1,3,1
2015,araujel01,PHI,129,17,29,4,1,1,3,0,19,34,38,5,0,2,0,1
2015,archech01,TBA,795,85,175,31,0,19,7,8,66,252,263,10,3,2,2,0
2015,armstsh01,CLE,28,2,5,2,0,1,0,0,2,11,10,1,0,0,0,0
2015,arojo01,BOS,44,8,15,6,0,2,0,0,4,8,27,0,0,0,1,0
2015,arrieja01,CHA,811,52,150,32,4,10,27,6,48,236,220,15,6,4,1,2
2015,asheral01,PHI,124,30,42,10,1,8,1,1,10,16,78,0,1,2,1,0
2015,atchisc01,CLE,80,15,23,5,0,6,0,0,4,12,46,0,1,0,2,0
2015,aumonph01,PHI,16,6,5,2,0,2,0,0,7,3,13,1,0,0,0,0
2015,avilalu01,ATL,143,15,35,5,1,4,3,1,10,31,54,7,0,0,1,2
2015,avilalu01,LAN,58,9,13,2,0,2,1,0,5,18,21,1,1,1,1,0
2015,axelrdy01,CIN,50,13,11,1,0,5,1,0,8,12,27,0,0,1,0,2
2015,axforjo01,COL,216,27,56,8,0,4,8,2,32,62,76,3,0,0,2,4
2015,badenbu01,CIN,260,30,71,13,2,4,5,2,20,36,100,6,0,2,3,4
2015,baezpe01,LAN,190,22,47,16,1,4,1,1,11,60,77,2,1,3,3,1
2015,bailean01,NYN,34,8,9,1,0,2,1,0,5,6,16,0,0,0,2,1
2015,baileho02,CIN,47,7,16,4,0,3,1,0,4,3,29,3,0,0,0,2
2015,bakersc02,LAN,42,7,11,4,0,4,1,0,3,8,27,0,0,0,0,0
2015,balesco01,CIN,62,13,17,4,1,3,0,0,13,13,32,1,1,0,1,0
2015,balfogr01,TBA,15,3,3,1,0,1,0,0,4,0,7,0,1,0,1,0
2015,banuema01,ATL,106,17,30,6,0,4,5,2,12,19,48,2,3,0,0,0
2015,barnema01,BOS,180,28,56,10,0,9,7,1,15,39,93,4,2,2,0,0
2015,barraky01,MIA,78,8,12,5,0,1,3,2,18,30,20,1,0,0,2,2
2015,barreaa01,WAS,113,15,28,4,1,1,4,1,7,35,37,4,3,0,0,0
2015,barriyh01,MIL,22,0,3,1,0,0,0,0,0,7,4,0,0,0,0,0
2015,bassan01,TEX,245,33,66,17,4,5,2,1,20,45,106,7,1,3,3,1
2015,bassich01,OAK,320,36,78,18,2,5,7,4,30,64,115,12,9,1,1,0
2015,bastaan01,PIT,208,19,39,6,1,4,8,0,26,64,59,0,3,2,0,2
2015,bauertr01,CLE,655,90,152,29,4,23,11,6,79,170,258,14,5,4,1,1
2015,beachbr01,LAN,32,7,10,4,0,1,1,0,6,5,17,1,0,1,0,2
2015,beckch02,CHN,26,5,10,3,1,0,1,0,4,3,15,1,0,1,0,0
2015,bedroca01,LAA,132,21,40,7,1,3,3,2,19,34,58,2,2,1,2,2
2015,beeleda01,CHA,39,11,14,4,0,0,0,0,7,7,18,1,0,0,0,2
2015,beimejo01,SEA,173,25,49,6,0,8,0,4,16,22,79,6,1,3,3,3
2015,belisro01,TBA,32,7,8,3,0,0,0,0,4,6,11,0,0,0,0,1
2015,belisma01,SLN,128,10,34,4,1,1,1,1,15,25,43,3,3,2,1,2
2015,belivje01,TBA,14,4,6,2,0,1,1,0,1,2,11,0,0,0,0,0
2015,bellaan01,TBA,81,7,16,2,1,4,2,1,10,18,32,2,1,2,1,0
2015,benoijo01,SDN,226,17,36,8,2,7,5,3,23,63,69,1,2,2,1,1
2015,bergmch01,COL,268,36,82,18,3,8,2,2,15,37,130,12,0,2,1,1
2015,betande01,NYN,287,17,45,7,0,6,17,4,40,131,70,4,3,1,1,2
2015,betanra01,COL,161,29,43,11,2,4,5,0,12,40,70,0,0,0,2,4
2015,bettich01,COL,448,56,120,37,3,11,3,1,42,98,196,9,3,7,2,2
2015,billich01,PHI,153,26,53,8,0,5,0,1,8,15,76,7,1,2,1,0
2015,blantjo01,KCA,162,19,43,10,2,6,1,1,7,40,75,2,0,1,2,1
2015,blantjo01,PIT,126,7,26,8,0,1,4,1,9,39,37,2,1,0,1,4
2015,blazemi01,MIL,200,17,40,9,0,3,2,4,18,47,58,2,1,1,2,1
2015,blevije01,NYA,15,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0
2015,bochybr02,SFN,10,0,1,0,0,0,0,0,1,3,1,0,1,0,0,0
2015,bolsimi01,LAN,415,49,104,19,1,11,9,6,45,98,158,13,1,3,2,3
2015,boxbebr01,TBA,234,29,54,7,0,9,6,3,32,74,88,4,2,2,1,5
2015,boydma01,TOR,34,11,15,0,0,5,0,0,1,7,30,0,0,0,1,0
2015,boydma01,DET,193,39,56,9,4,12,1,5,19,36,109,8,1,1,2,0
2015,boyerbl01,MIN,244,24,62,13,2,5,8,4,19,33,94,5,0,3,2,4
2015,brachbr01,BAL,281,25,57,15,0,7,6,2,38,89,93,6,0,3,2,3
2015,brachsi01,ARI,45,2,9,3,0,2,0,1,4,17,18,0,1,0,0,1
2015,bradlar01,ARI,135,23,36,6,1,3,4,1,22,23,53,6,2,1,1,1
2015,breslcr01,BOS,247,33,69,13,1,12,1,2,23,46,120,7,2,3,5,5
2015,brighja01,ATL,73,16,28,9,0,1,4,0,8,12,40,4,1,0,2,1
2015,brittza01,BAL,238,16,51,6,1,3,0,3,14,79,68,8,1,0,0,1
2015,broadmi01,SFN,68,10,20,3,3,1,0,3,7,13,32,1,1,1,0,1
2015,brookaa01,KCA,18,3,6,2,2,0,0,0,0,3,12,1,0,0,0,0
2015,brookaa01,OAK,209,38,67,12,0,9,2,1,14,35,106,6,4,3,2,0
2015,brothre01,COL,37,2,9,1,2,0,0,0,8,5,14,2,0,0,1,0
2015,brownbr02,COL,126,18,32,7,1,2,6,0,16,20,47,3,1,4,0,0
2015,broxtjo01,MIL,143,24,41,5,3,5,1,0,10,37,67,5,0,2,1,1
2015,broxtjo01,SLN,86,8,20,3,2,2,1,1,12,26,33,2,0,3,0,0
2015,buchada01,PHI,315,60,109,25,3,12,1,1,29,44,176,13,3,4,0,1
2015,buchaja01,HOU,31,2,5,4,0,1,1,0,4,5,12,0,1,1,0,0
2015,buchhcl01,BOS,438,48,114,26,0,6,2,4,23,107,158,13,5,1,2,0
2015,buehrma01,TOR,768,100,214,46,6,22,0,2,33,91,338,28,7,10,9,4
2015,bumgama01,SFN,814,73,181,30,5,21,5,4,39,234,284,11,7,5,4,2
2015,burawda01,NYN,5,4,3,0,0,1,0,0,1,1,6,0,0,0,0,0
2015,burawda01,ATL,41,5,8,1,0,1,1,0,4,10,12,3,1,0,2,0
2015,burgoen02,ARI,105,15,27,5,0,2,1,2,15,39,38,1,0,0,1,0
2015,burnea.01,PIT,633,64,174,24,5,11,33,9,49,143,241,18,11,2,4,2
2015,butleed01,COL,317,57,102,30,1,13,6,4,42,44,173,13,4,6,1,4
2015,cabrace01,BAL,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2015,cahiltr01,ATL,109,23,36,5,1,2,5,1,11,14,49,4,1,2,1,1
2015,cahiltr01,CHA,56,4,8,1,0,2,0,1,5,22,15,1,1,1,0,0
2015,cainma01,SFN,242,39,71,17,4,12,7,1,20,41,132,6,4,1,4,0
2015,caminar01,PIT,281,31,63,13,1,7,9,0,29,73,99,5,6,1,1,2
2015,campole01,SDN,4,1,1,1,0,0,0,0,1,1,2,0,0,0,0,0
2015,cappsca01,MIA,107,5,18,2,0,2,5,0,7,58,26,2,2,1,1,0
2015,capuach01,NYN,168,38,52,13,0,6,1,1,22,38,83,2,3,2,1,1
2015,carlybu01,NYA,29,5,8,3,0,0,0,0,1,6,11,1,0,0,2,0
2015,carpeda01,NYN,70,11,20,5,1,3,0,1,7,11,36,2,1,3,1,1
2015,carpeda01,WAS,23,1,5,0,0,1,1,0,2,4,8,0,0,0,0,0
2015,carpeda02,ATL,17,3,6,1,0,2,0,0,0,5,13,0,0,0,0,0
2015,carraca01,CLE,675,75,154,31,5,18,13,9,43,216,249,17,5,1,6,2
2015,carrosc02,CHN,143,19,40,11,2,2,4,1,13,27,61,3,3,1,2,2
2015,cashnan01,SDN,718,111,200,40,6,19,14,11,66,165,309,17,6,8,6,2
2015,garcija01,SFN,216,19,51,4,3,6,5,2,23,62,79,5,2,2,1,2
2015,castran01,OAK,18,1,8,0,0,1,0,0,3,4,11,0,0,1,0,0
2015,castrmi01,TOR,49,7,15,3,0,2,1,1,6,12,24,1,0,0,2,2
2015,castrmi01,COL,22,6,6,2,1,2,0,0,4,6,16,0,0,0,0,0
2015,castrsi01,COL,39,7,11,3,0,0,0,0,5,9,14,1,1,2,0,0
2015,cecilbr01,TOR,198,17,39,6,2,4,3,1,13,70,61,3,2,1,0,3
2015,cedenxa01,WAS,12,2,3,0,0,1,0,0,2,4,6,0,1,0,0,0
2015,cedenxa01,TBA,161,11,37,3,0,3,2,2,12,43,49,5,1,0,0,2
2015,chacijh01,ARI,100,11,24,4,1,4,0,2,10,21,42,2,0,1,0,0
2015,chafian01,ARI,270,23,56,16,0,3,1,0,30,58,81,5,1,3,2,6
2015,chambjo03,DET,94,15,32,6,2,5,0,0,5,15,57,2,1,1,0,0
2015,chambjo03,KCA,23,5,6,2,0,1,1,0,4,8,11,0,0,0,0,0
2015,chapmar01,CIN,238,13,43,4,0,3,8,1,33,116,56,0,5,0,2,1
2015,chapmke02,HOU,19,2,4,1,0,1,0,1,3,8,8,0,0,0,0,0
2015,chaveje01,OAK,612,78,164,31,1,18,6,5,48,136,251,12,2,4,6,2
2015,chenbr01,CLE,34,9,17,3,0,3,0,0,1,4,29,1,0,0,0,1
2015,chenwe02,BAL,733,78,192,50,4,28,5,2,41,153,334,15,5,5,8,0
2015,choatra01,SLN,104,14,29,4,0,2,0,1,5,22,39,4,6,1,1,0
2015,cingrto01,CIN,124,21,31,11,1,3,2,0,25,39,53,3,3,1,2,3
2015,cishest01,MIA,127,19,37,9,1,2,5,1,14,28,54,3,0,1,2,3
2015,cishest01,SLN,85,7,18,2,0,2,0,1,13,20,26,4,1,0,0,0
2015,claudal01,TEX,57,6,12,1,1,4,0,0,6,13,27,1,1,0,2,2
2015,clippty01,OAK,143,12,25,6,0,3,5,1,21,38,40,0,2,0,1,1
2015,clippty01,NYA,120,13,24,5,0,5,1,0,10,26,44,2,2,1,1,1
2015,cokeph01,CHA,41,7,14,5,0,1,0,0,3,9,22,2,0,0,1,2
2015,cokeph01,TOR,9,1,1,0,0,1,0,0,2,3,4,0,0,0,0,0
2015,coleaj01,WAS,41,11,14,2,0,1,0,0,1,9,19,0,0,1,1,1
2015,colege01,PIT,765,71,183,31,5,11,25,10,44,202,257,22,10,7,6,1
2015,colemlo01,KCA,9,0,1,1,0,0,0,0,2,1,2,1,0,0,0,0
2015,collmjo01,ARI,466,53,129,33,3,18,3,4,24,63,222,8,1,2,6,2
2015,colomal01,TBA,413,50,112,14,1,9,4,5,31,88,155,8,4,2,7,4
2015,colonba01,NYA,771,94,217,41,2,25,6,3,24,136,337,16,4,9,7,5
2015,conlead01,MIA,252,28,65,14,1,7,3,1,21,59,102,7,3,1,4,1
2015,contrca01,CIN,103,16,22,8,0,3,1,1,20,19,39,3,1,1,0,0
2015,cookry01,OAK,20,5,7,2,0,0,1,0,3,3,9,0,0,0,0,0
2015,cookry01,BOS,27,14,13,0,0,4,2,0,4,3,25,0,0,0,0,0
2015,cooneti01,SLN,116,12,28,7,1,3,0,3,10,29,46,1,1,3,0,2
2015,copelsc01,TOR,65,11,24,5,1,1,0,1,2,6,34,2,0,1,1,0
2015,corbipa01,ARI,335,34,91,23,2,9,1,0,17,78,145,7,2,2,1,0
2015,cordier01,MIA,48,8,13,2,0,1,1,0,6,7,18,1,1,0,1,1
2015,cornejo01,ATL,6,4,3,0,0,1,0,0,1,1,6,0,0,0,0,0
2015,correke01,PHI,102,23,37,10,0,4,0,0,8,14,59,1,0,2,2,0
2015,cosarja01,MIA,259,35,63,11,4,10,1,1,33,47,112,6,1,2,1,1
2015,cothaca01,NYN,43,7,14,2,0,4,1,1,1,11,28,0,0,1,0,0
2015,cottsne01,MIL,184,18,44,5,0,9,7,0,17,49,76,5,3,3,1,2
2015,cottsne01,MIN,53,8,14,3,0,3,1,0,5,9,26,0,1,0,1,0
2015,couloda01,LAN,34,7,9,6,0,0,0,0,6,7,15,0,0,0,0,0
2015,couloda01,OAK,29,3,8,1,0,0,0,0,3,4,9,2,0,0,0,0
2015,cravyty01,MIL,167,30,47,10,4,5,0,2,22,35,80,5,2,2,0,1
2015,crockky01,CLE,64,9,17,3,0,1,0,0,7,15,23,4,1,0,2,0
2015,cuetojo01,CIN,474,42,93,25,2,11,2,1,29,120,155,10,6,4,3,1
2015,cuetojo01,KCA,329,45,101,19,3,10,1,1,17,56,156,8,2,1,1,0
2015,cunnibr02,ATL,127,20,27,3,1,4,1,0,22,37,44,4,0,1,1,2
2015,danksjo01,CHN,695,104,195,47,5,24,7,3,56,124,324,15,3,8,6,1
2015,davieky01,NYN,10,0,3,0,0,0,0,0,0,2,3,1,0,0,0,0
2015,davieza02,MIL,123,14,26,7,0,2,0,1,15,24,39,2,0,1,0,0
2015,davisik02,OAK,7,0,1,1,0,0,0,0,1,1,2,0,0,0,0,0
2015,daviswa01,KCA,229,8,33,9,2,3,4,1,20,78,55,4,0,0,2,1
2015,defraju01,PHI,316,52,92,23,2,9,6,5,32,68,146,5,5,4,5,2
2015,rosajo01,COL,554,73,137,35,3,17,10,3,65,134,229,18,3,4,8,3
2015,delarru01,ARI,729,103,193,42,1,32,8,4,63,150,333,18,4,8,5,3
2015,delosab01,WAS,7,1,2,0,0,1,0,0,1,3,5,0,0,0,0,0
2015,depaujo02,NYN,11,1,2,0,0,1,0,0,4,2,5,1,0,0,0,0
2015,deckeja01,PIT,5,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0
2015,dedunsa01,HOU,82,16,24,6,2,3,3,1,9,17,43,3,3,1,1,0
2015,degroja01,NYA,694,59,149,24,0,16,4,6,38,205,221,8,2,10,7,2
2015,delabst01,TOR,112,19,28,9,0,5,0,2,14,30,52,1,1,1,1,1
2015,delgara01,ARI,269,28,63,13,0,7,4,1,33,73,97,7,1,2,2,2
2015,denorch01,CHA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,desclan01,CIN,710,93,194,43,3,17,16,3,55,151,294,22,5,10,5,5
2015,despaod01,SDN,495,82,142,26,5,17,2,3,32,69,229,9,9,8,3,3
2015,detwiro01,TEX,181,37,62,12,2,9,4,3,20,28,105,2,3,1,3,0
2015,detwiro01,ATL,60,14,20,5,0,1,0,2,16,13,28,4,3,0,1,1
2015,diazja01,COL,72,6,16,2,0,2,1,0,6,18,24,0,0,0,0,0
2015,diazju03,CIN,229,29,58,12,2,9,4,1,18,70,101,3,3,3,2,3
2015,dicker.01,TOR,798,97,195,37,8,25,6,4,61,126,323,18,11,3,11,1
2015,diekmja01,PHI,149,23,40,10,0,3,3,1,24,49,59,2,2,0,0,0
2015,diekmja01,TEX,77,5,13,2,0,2,0,0,7,20,21,3,1,0,0,0
2015,dominjo01,TBA,16,0,2,1,0,0,0,0,2,5,3,2,0,1,0,0
2015,doolise01,OAK,51,6,12,3,0,1,1,0,5,15,18,1,0,0,1,0
2015,doubrfe01,TOR,94,15,32,7,0,1,3,1,5,13,42,5,1,0,1,1
2015,doubrfe01,OAK,198,35,55,12,0,9,6,4,21,43,94,2,0,4,4,0
2015,drabeky01,CHN,24,3,9,1,0,1,0,0,2,3,13,1,0,0,0,0
2015,drakeol01,BAL,61,7,16,3,0,1,0,0,9,17,22,0,0,0,2,0
2015,duensbr01,MIN,181,24,46,9,1,5,6,0,21,24,72,7,4,2,1,4
2015,duffety01,MIN,219,20,56,12,2,4,0,0,20,53,84,10,0,3,0,0
2015,duffyda01,KCA,518,64,137,18,5,15,5,2,53,102,210,17,9,3,5,0
2015,dukeza01,CHN,216,26,47,8,2,9,3,1,32,66,86,10,3,2,1,4
2015,dullry01,OAK,59,8,12,2,0,4,0,0,6,16,26,2,0,0,1,1
2015,dunnmi01,MIA,203,27,46,10,2,6,3,2,29,65,78,3,2,0,1,1
2015,dysonsa01,MIA,166,21,41,5,0,3,7,1,17,41,55,3,3,3,1,1
2015,dysonsa01,TEX,113,5,24,4,0,1,1,0,4,30,31,3,1,1,0,0
2015,edwarca01,CHA,16,3,3,1,0,0,0,0,3,4,4,1,0,0,0,0
2015,edwarjo02,TEX,22,4,6,1,0,1,2,0,8,6,10,1,0,0,1,0
2015,edwarjo02,SDN,35,4,6,1,0,3,2,2,8,16,16,0,0,0,1,0
2015,eickhje01,PHI,189,16,40,7,3,5,1,2,13,49,68,2,0,0,1,0
2015,eliasro01,SEA,432,57,106,20,2,15,5,4,44,97,175,11,9,1,4,1
2015,ellinbr02,MIA,88,10,17,7,0,1,4,1,13,18,27,3,2,0,2,2
2015,elmorja01,TBA,6,1,3,0,0,1,0,0,0,0,6,0,0,0,0,0
2015,eovalna01,NYN,615,72,175,25,1,10,3,1,49,121,232,14,3,3,3,0
2015,erlinro01,SDN,62,9,16,2,1,1,1,0,2,10,23,6,1,0,0,0
2015,estrama01,TOR,659,67,134,24,5,24,7,5,55,131,240,6,5,2,3,2
2015,evelada01,ATL,14,2,5,4,0,1,0,0,3,4,12,0,0,0,1,1
2015,familje01,NYA,285,16,59,9,1,6,2,1,19,86,88,6,2,1,1,1
2015,farmebu01,DET,164,35,53,10,2,10,1,2,17,24,97,6,3,1,1,2
2015,farquda01,SEA,199,33,53,16,1,9,2,0,17,48,98,6,1,1,1,2
2015,faulkan01,TEX,37,3,8,1,0,2,0,0,3,10,15,1,0,0,0,1
2015,feldmsc01,HOU,418,49,115,17,3,13,11,2,27,61,177,15,0,1,5,1
2015,felizmi01,HOU,33,7,9,2,0,2,0,0,4,7,17,0,1,0,0,0
2015,felizne01,TEX,82,10,24,4,0,2,0,1,9,16,34,1,0,0,0,3
2015,felizne01,DET,109,24,33,4,4,3,2,2,9,23,54,4,1,1,1,3
2015,fernajo02,MIA,245,21,61,8,2,4,0,0,14,79,85,6,2,0,4,0
2015,ferreje01,DET,45,8,12,2,0,3,0,0,4,6,23,1,0,0,1,0
2015,fieldjo03,HOU,186,20,39,8,3,2,3,2,19,67,59,0,1,2,1,3
2015,fienca01,MIN,244,26,61,9,2,6,5,1,8,41,92,1,0,2,3,0
2015,fiersmi01,MIL,452,57,117,22,5,14,9,3,43,121,191,7,5,3,6,5
2015,fiersmi01,HOU,228,26,45,7,2,10,3,2,21,59,86,1,1,0,2,0
2015,finnebr01,KCA,83,8,16,3,0,3,2,0,13,21,28,5,1,1,1,0
2015,finnebr01,CIN,88,11,21,4,1,5,1,1,8,24,42,1,0,2,0,0
2015,fistedo01,WAS,407,56,120,18,3,14,1,3,24,63,186,9,6,7,5,3
2015,flandyo01,COL,264,36,73,16,3,14,2,1,25,43,137,11,1,5,1,3
2015,floreke01,MIA,51,8,16,3,0,0,0,1,4,9,19,2,1,0,1,1
2015,floydga01,CLE,50,4,11,2,0,0,1,0,4,7,13,1,1,0,0,0
2015,foltymi01,ATL,358,63,112,23,2,17,6,3,29,77,190,6,4,2,6,0
2015,francje01,TOR,90,16,27,4,0,3,1,0,9,21,40,3,1,0,0,0
2015,francje02,PHI,6,2,1,0,0,1,0,0,3,1,4,0,1,0,1,0
2015,frankni01,TBA,6,2,3,1,0,1,0,0,0,0,7,0,1,0,0,0
2015,frasoja01,KCA,87,5,24,7,0,1,1,0,15,18,34,4,0,1,1,2
2015,frasoja01,ATL,17,0,3,0,0,0,1,0,3,4,3,0,0,0,0,1
2015,freemsa01,TEX,142,13,31,5,0,4,3,1,25,40,48,2,3,0,1,0
2015,friasca01,LAN,296,38,88,11,0,7,3,3,26,43,120,11,3,4,4,1
2015,friedch01,COL,234,37,75,11,1,5,1,0,25,45,103,8,1,4,6,2
2015,frierer01,TBA,86,12,20,3,0,6,4,0,11,19,41,2,1,0,2,0
2015,fujikky01,TEX,7,3,2,0,0,1,0,0,0,1,5,0,1,0,0,0
2015,furbuch01,SEA,74,6,9,1,0,2,2,1,5,17,16,0,2,1,0,2
2015,gallayo01,TEX,720,76,193,33,8,15,10,7,68,121,287,18,1,1,3,0
2015,garcefr01,SDN,146,23,41,5,0,9,2,1,22,30,73,4,1,1,2,1
2015,garcija02,SLN,471,37,106,17,0,6,3,2,30,97,141,17,3,3,3,0
2015,garcija03,BAL,112,19,25,9,0,3,3,1,17,22,43,1,2,0,1,1
2015,garcile02,CHN,4,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
2015,garcilu03,PHI,262,28,72,13,2,4,6,1,37,63,101,9,0,3,2,8
2015,garciyi01,LAN,211,23,44,5,0,8,3,1,10,68,73,0,2,0,2,1
2015,garzama01,MIL,598,102,176,37,1,23,6,5,57,104,284,14,2,7,2,3
2015,gausmke01,BAL,434,56,109,29,1,17,3,2,29,103,191,2,2,2,3,1
2015,gearrco01,SFN,12,2,1,0,0,0,0,0,1,5,1,0,0,0,0,0
2015,geedi01,NYA,167,29,55,11,2,5,3,1,11,25,85,4,1,2,2,3
2015,geltzst01,TBA,238,31,45,7,0,8,6,2,26,61,76,5,2,2,0,3
2015,germego01,CHA,23,5,8,2,2,0,0,0,5,8,14,2,0,1,0,2
2015,germego01,COL,126,14,33,6,1,4,2,0,21,25,53,4,0,0,0,1
2015,gibsoky01,MIN,737,88,186,41,0,18,10,1,65,145,281,27,7,6,6,6
2015,gileske01,PHI,269,23,59,9,1,2,2,0,25,87,76,3,1,1,2,2
2015,gilmase01,NYA,212,17,50,11,1,2,2,2,18,54,69,6,2,2,1,5
2015,givenmy01,BAL,108,7,20,8,1,1,0,0,6,38,33,1,1,1,1,0
2015,godleza01,ARI,128,13,29,5,0,4,1,0,17,34,46,7,3,1,1,1
2015,goedder01,NYA,118,9,24,7,0,1,4,0,9,34,34,2,2,0,3,2
2015,goforda01,MIL,99,13,32,5,0,4,3,2,8,24,49,2,0,2,2,2
2015,gomesbr01,TBA,222,28,55,12,0,10,3,1,15,44,97,3,3,3,2,2
2015,gomesjo01,ATL,5,2,3,2,0,1,0,0,0,1,8,0,0,0,1,0
2015,gomezje01,PHI,295,28,82,16,1,4,3,2,17,50,112,6,2,1,4,4
2015,gonzama02,SLN,14,4,7,1,0,1,0,0,1,1,11,0,0,0,1,0
2015,gonzach01,TEX,242,33,49,11,1,6,1,0,32,30,80,5,3,1,2,1
2015,gonzagi01,WAS,673,79,181,31,8,8,8,7,69,169,252,16,4,3,9,3
2015,gonzami03,BAL,559,81,151,26,3,24,3,1,51,109,255,15,8,2,2,2
2015,gonzase01,PHI,127,27,44,6,1,5,3,1,7,28,67,1,4,1,4,0
2015,goodyni01,NYN,22,3,6,3,0,0,0,0,3,3,9,1,1,0,0,0
2015,gorzeto01,DET,154,28,45,12,3,4,4,1,23,36,75,3,2,2,0,2
2015,gotttr01,LAA,178,18,43,3,2,2,1,2,16,27,56,3,3,2,3,3
2015,gracema02,WAS,73,11,26,6,0,0,1,0,8,14,32,2,1,0,2,2
2015,grahajr01,MIN,254,41,73,10,2,10,6,1,21,53,117,7,4,2,2,0
2015,graveke01,OAK,456,57,126,22,0,15,7,5,38,77,193,9,5,1,2,0
2015,grayjo02,COL,163,26,52,13,1,4,5,2,14,40,79,3,2,2,4,2
2015,grayso01,OAK,765,71,166,23,1,17,7,2,59,169,242,19,2,1,4,0
2015,greensh02,DET,334,67,103,19,8,13,3,4,27,50,177,10,6,2,4,4
2015,greenni02,SLN,2,2,2,0,0,1,0,0,0,0,5,0,0,0,0,0
2015,gregelu01,HOU,225,24,48,7,1,5,3,0,10,59,72,6,2,2,0,2
2015,greggke01,CIN,45,12,13,0,0,3,1,0,5,14,22,0,0,1,0,0
